gene,GSM1377859,GSM1377860,GSM1377861,GSM1377862,GSM1377863,GSM1377864,GSM1377865,GSM1377866,GSM1377867,GSM1377868,GSM1377869,GSM1377870,GSM1377871,GSM1377872,GSM1377873,GSM1377874,GSM1377875,GSM1377876,GSM1377877,GSM1377878,GSM1377879,GSM1377880,GSM1377881,GSM1377882,GSM1377883,GSM1377884,GSM1377885,GSM1377886,GSM1377887,GSM1377888,GSM1377889,GSM1377890,GSM1377891,GSM1377892,GSM1377893,GSM1377894,GSM1377895,GSM1377896,GSM1377897,GSM1377898,GSM1377899,GSM1377900,GSM1377901,GSM1377902,GSM1377903,GSM1377904,GSM1377905,GSM1377906,GSM1377907,GSM1377908,GSM1377909,GSM1377910,GSM1377911,GSM1377912,GSM1377913,GSM1377914
ENSMUSG00000000359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9835,0,0,0
ENSMUSG00000000365,45.7487,40.553,24.5942,35.7855,28.4831,41.5184,0.0587774,41.8575,46.6549,13.6037,5.02422,3.14315,5.33965,11.1831,4.25915,8.20763,2.66308,16.5808,8.83797,11.2233,15.3697,16.3821,15.6463,15.9916,27.6192,6.0707,10.0599,7.04187,13.1128,5.28009,1.47903,3.07144,0.131786,4.42722,3.58086,4.66414,1.92093,6.59826,0.0457438,0.0405777,10.7568,7.43324,0.338317,0.0368663,3.04264,0.0402038,4.96563,0.615089,1.63334,10.0626,21.0666,4.45719,10.974,0,4.41159,0
ENSMUSG00000000374,1.27241,3.60241,9.67057,3.02326,1.08213,1.72712,1.92697,2.84541,1.62835,8.97081,8.75435,6.40428,3.9144,3.17047,4.63817,7.95663,1.47368,1.08513,1.8299,10.9488,8.40684,1.16376,4.40067,9.51886,4.20123,2.62559,3.93488,2.5301,5.42305,4.57636,2.3462,2.46079,2.68385,5.26037,3.03367,2.64866,0.44727,4.15697,1.38069,1.51036,4.45041,0.169401,0.0412729,0.382654,0.445101,1.49584,3.29725,4.98868,0.0664267,0,1.24468,3.53777,2.37232,0,0,0
ENSMUSG00000000378,0,2.47452,1.72662,9.33719,8.98674,8.60265,0,0,0,0.807408,30.5473,11.8804,32.5346,5.84537,17.6648,0.110506,0,34.049,13.3235,0.475081,0,0.392245,0,0,0,0,43.8636,0,55.8979,30.7462,0.795706,0,17.0959,1.06874,0.277711,0,28.9105,39.509,0.386754,66.2297,0.43064,0,28.0946,1.6411,2.46181,0.473555,0,0,11.0052,72.721,12.361,0,18.6057,0,0,0.377068
ENSMUSG00000000384,9.56096,10.8145,6.58512,5.55402,10.9721,6.7094,15.9837,5.91135,2.79904,25.9118,20.9575,49.8075,79.8537,51.2457,73.6755,36.731,29.025,45.1779,47.6271,10.0216,1.45937,55.4969,52.2357,2.98511,61.6832,0.139154,10.392,29.8374,21.3119,119.052,67.0742,51.853,70.0238,63.8524,81.7239,65.2543,40.9142,11.8453,5.78568,46.5741,56.8763,37.2834,25.8514,43.1645,65.9156,120.084,107.952,107.898,96.425,8.78511,112.654,224.266,132.019,0,120.39,0
ENSMUSG00000000385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26274,0.0508983,0,14.5645,2.34723,0.182169,132.364
ENSMUSG00000000386,0,0,0,0,0,0,0,1.48884,0.981061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863627,0,0,0,0,0
ENSMUSG00000000392,0,0,0,0,0,0,0,0,0,0.0635375,0,0,0.039916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400251,0,0,0,0,0,0,0,0.0799884,0,0,0,0,0,0,0,0.0666365,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000399,21.2727,17.3551,22.463,13.6042,24.0968,6.79886,0,4.5,9.19419,60.8921,69.761,62.5989,55.9227,64.4817,55.4811,20.352,0.581624,61.8167,63.7372,33.3781,68.4897,77.0647,91.6807,154.531,78.8643,111.638,68.0385,121.555,108.92,101.862,91.1502,85.0776,143.978,107.433,107.32,128.001,96.3186,91.8096,84.3224,143.96,111.419,139.298,94.3225,131.562,95.7882,139.923,127.932,135.442,70.2232,145.279,134.053,201.09,131.217,10.4935,397.358,4.04393
ENSMUSG00000000402,17.6819,19.591,14.2733,23.1788,24.506,11.4149,6.91827,18.9547,16.3084,0,0,0,0,0,0.194779,0,0,0,0,0.0808279,0,0.0381626,23.6368,0,0.052394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000409,0,0,0,0,0,0,0,0,0,31.8348,3.67696,25.6385,16.6281,28.5445,7.5814,11.5256,28.1022,11.5232,17.2233,1.31732,0,0,108.9,1.26253,26.3322,0.122496,0,5.7401,0.152176,20.7757,4.23025,1.12221,2.93957,9.85218,0,7.99308,0.0846679,8.15953,17.316,0.209694,14.4971,1.83095,26.6828,14.2982,0.182392,0.349368,0,0,3.41087,0,11.5314,0,19.1374,0,0,0
ENSMUSG00000000411,0,0,0,0,0,0,44.9196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000416,3.57543,29.4926,2.83833,21.9521,14.905,5.60897,0,7.63684,3.40712,0,0,0,0,0.0391003,12.3862,0.0335771,2.80277,0,0.0403997,0,0,0,0.123675,0,0,0,0.0895295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447909,0.238302,0,0.0302087,0,0,0
ENSMUSG00000000420,22.9075,9.248,2.52662,6.3487,16.0845,7.84614,0,18.4329,18.5995,2.51533,10.905,5.0234,13.3695,34.0998,3.53539,2.66226,0.426763,5.26978,9.72644,1.62507,0.503786,3.76282,33.2605,0.0462629,0.745251,0,5.02783,9.94105,21.168,0.508002,18.5767,0.547218,11.9846,6.39005,32.3591,0.453974,0.05503,3.67828,27.0942,9.86065,15.4855,2.95048,1.10823,0.73308,4.82211,36.8156,2.99825,0.58081,0.636466,0.892443,12.7498,2.83423,14.9575,0.464483,34.9686,23.4699
ENSMUSG00000000435,0,0,0,0,0,0,0,0,0,0,0.0749334,0,0,0.0901191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126473,0,0,0,0,0,0,0,0,0.105436,0,0.115302,0,0,0,0.0390178,0,0,3.55825,0,0.141622,0
ENSMUSG00000000439,75.0907,74.4424,60.2519,58.9149,68.4409,70.126,4.06567,75.5792,68.9253,83.3819,78.2577,48.728,58.3714,85.4595,96.1742,59.3045,52.5241,93.6827,91.1466,165.889,138.861,97.0017,101.015,156.437,153.465,37.6658,77.5182,97.2895,150.25,85.5869,75.1653,67.6964,62.1857,72.6658,87.1021,96.5266,86.1341,74.052,41.0863,71.9228,28.5962,43.1803,65.4273,86.7304,98.9541,112.202,109.675,62.9367,79.703,8.41747,45.3198,129.47,34.037,0,0.134406,0
ENSMUSG00000000440,46.3154,39.7621,30.9852,42.236,32.2784,40.0772,0.112855,34.4304,22.8619,0,0,0,0,0,0,19.9701,0.0991758,0,0,0,0,0,0,0,0.102402,0,0,0,32.3866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000441,46.9827,50.9367,62.0959,51.8917,63.2513,44.2888,9.94901,49.7241,66.0014,62.6378,58.2023,26.0493,21.8033,48.8064,37.0451,82.0403,51.9731,51.3509,59.3173,92.3627,63.3228,51.334,48.0659,61.8002,24.6297,48.8409,39.2074,29.2544,44.612,15.0398,32.1116,21.4412,17.4401,5.67419,21.1268,8.15098,10.3874,40.9217,19.6771,52.7682,44.3218,26.0285,9.39197,5.60397,10.4502,26.7682,9.92826,24.1316,6.49899,32.6589,29.7381,1.6158,29.819,0.438561,0.362827,0
ENSMUSG00000000486,2.43325,0.325105,6.77255,1.83026,0.840752,2.84801,0,1.47893,4.47032,0,0,0,0,0,0,0,0.530627,4.73895,6.01547,0,0,0,0,0,0,0,0,0,0,14.5797,0,0,12.4292,0,0,0,0,6.533,0,0,0,16.375,1.68302,25.9336,0,24.5064,22.2549,16.1861,15.5384,13.5701,21.1322,0,9.22327,0,248.212,0
ENSMUSG00000000489,12.0457,7.08557,22.4719,4.64139,14.3574,2.157,0,1.5282,5.42218,0,2.65268,0,0,0,0,0,0.309092,0,0,0,0,0,0,0,0,0,0,0.0622223,0,2.47834,0,0,0.0828615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85816,4.36398,0,0,0,0.143451,0,0,0
ENSMUSG00000000530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563864,2.36504,1.13379,0.684708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000531,0.882184,1.67007,0.788221,0,1.50905,0.624085,0,0,0,0,0,0,0,0,0,0,0.570349,0,0,0,0,0,0,0.167471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111914,0,0,0
ENSMUSG00000000532,3.78758,5.85028,14.4095,3.98359,2.97899,5.91106,0,3.24394,3.53588,0.878727,1.07592,0,0,0,0,0,0,0.215851,0.431289,2.61429,0.697404,0,0,0,0,0.0525766,0.399115,0.0315841,0,0,0,0,0.18297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413299,0,0,0,2.16917,0,0.240395,0,0,0
ENSMUSG00000000538,31.1084,20.9147,29.4743,21.1097,20.651,18.4388,13.9252,25.2529,14.2406,8.80585,1.41336,29.085,21.788,4.95398,18.7017,15.109,13.4544,26.9853,14.2121,9.62668,13.3196,15.9589,0.271965,0,3.3702,0.102049,5.82989,37.6302,0.0699744,1.76551,17.0952,1.01437,26.162,14.4371,15.4104,17.7417,43.0561,12.1972,33.3826,5.82831,20.2834,12.0159,8.55952,1.76051,2.05094,9.00788,8.27456,16.812,31.9565,0,3.35803,0,4.54751,0,0,0
ENSMUSG00000000544,4.3177,1.47839,0.345706,6.21649,0.95072,0,0,3.47947,1.45396,0,0,0,0,0,0.0777167,2.31517,0,0,1.02562,5.21016,0,2.19853,0,0.111021,0,0.118297,0,3.81149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41033,58.3514,4.6745,33.4673,4.58593,1.09058,640.895
ENSMUSG00000000552,4.72616,5.4012,24.1824,5.9419,5.20708,10.1311,0,9.75076,6.41794,0.557449,2.18858,0.62593,0.805923,0.78774,0.434113,7.78802,0.193114,0.111672,0.766226,0.641866,0,0.587017,0.937486,1.83713,0.114417,2.32824,0.293294,3.38736,0.38662,0.225032,9.11801,0.272149,4.48838,4.35324,0.43344,1.64308,0,0,0,0,0,0.103742,0.255673,0.106512,1.07068,0.499937,0.310456,0,0,0.292634,3.82625,0,2.15791,0,0,0
ENSMUSG00000000555,1.30003,0,0.0327066,0.052195,0,0.214159,0,0,0,0.316099,0.466034,7.04991,0.223201,0.118706,0,0,0.0744938,0,0,0,0,0,0,0,0,0,4.98208,0,0,0.443685,0.844487,0,0.0854607,6.2226,0.411133,0.169407,0.143546,0.254834,10.7384,0.453657,0.604277,0,0,0,0,0.102881,0.0419376,0,8.46292,0.512528,13.2538,0,1.8256,0,0,0
ENSMUSG00000000561,0,0.527064,0,0,0,0,0,0.380777,1.12375,171.778,90.7939,73.0322,139.981,126.223,133.361,104.126,114.634,111.946,148.128,161.576,111.469,127.1,84.7238,119.362,98.286,76.0052,39.1344,107.101,158.168,260.162,196.084,205.625,248.069,224.676,282.378,272.951,229.521,249.254,192.97,240.037,221.082,189.025,180.212,175.558,186.557,195.157,153.898,159.826,156.031,111.252,108.16,188.417,119.384,155.304,336.396,65.3931
ENSMUSG00000000562,0,1.22584,0,0,0,0.895146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82655,0,0,0,0,0
ENSMUSG00000000563,93.2089,82.5708,92.7337,85.8092,114.425,104.236,61.0303,82.3265,115.683,128.606,134.885,161.205,198.802,199.539,120.989,167.566,126.9,192.193,174.568,397.853,240.031,158.406,196.705,478.021,334.547,323.11,215.013,275.979,280.164,140.122,145.184,131.087,140.084,141.137,119.159,138,158.521,150.044,192.366,146.381,147.028,132.439,147.212,133.706,166.726,167.542,136.295,134.618,141.807,154.532,159.045,303.89,145.764,1041.67,248.291,351.331
ENSMUSG00000000567,0.0784089,0.0828374,0,0,0,0,3.66365,0,0.461311,0.14644,3.65218,7.53726,0,0.118007,0.0532811,0,0.153487,0,3.4408,0,0.110872,0.0389017,0.20712,0.0603213,0,0.0619815,0,0.0850001,0.0848781,0.0833588,0.183539,0.0653332,0.142225,0.0655114,0.150773,0,0.059968,0.331157,0.160286,0.142172,0,0.0628032,0.229539,0.132479,0.363457,0.222456,0,0.125528,0.190832,0.0761548,0,0.103692,0,0.536919,0.261491,0.153672
ENSMUSG00000000568,50.0763,47.6951,41.2841,67.3651,51.5998,47.3439,0.341808,68.1958,57.2581,25.9547,98.592,50.3788,34.9329,135.58,80.6212,74.9632,63.1229,72.5663,53.4448,93.484,111.321,57.2054,96.8457,133.78,127.527,10.2727,38.5133,44.6253,138.873,65.9768,40.9841,74.8136,87.9535,9.88965,57.4391,47.791,101.034,45.1927,53.7124,151.849,41.9016,81.754,43.5846,116.753,101.881,150.27,56.5631,56.0034,73.3011,115.983,134.447,179.436,133.049,9.39995,2.26345,507.593
ENSMUSG00000000579,1.61582,0,0,0,0,0,6.36516,0,0,0,0,1.95502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633726,13.3283,0,0,0,0,9.88333,6.87102,0,0,2.27781,14.1301,0,0,0,12.5414,0,0,0,0,0,0,0,0,0,2.78916,0,0.95119,0,0,0
ENSMUSG00000000581,20.298,12.5928,37.5326,23.8086,5.58321,19.1384,58.108,11.3745,14.9351,146.526,83.2334,92.8887,169.976,142.065,112.163,141.486,68.7706,159.245,128.384,127.413,140.962,116.062,196.819,250.614,201.11,237.468,109.367,154.136,245.37,99.215,141.926,122.845,133.728,116.42,119.635,114.355,87.6446,174.221,241.471,132.933,198.503,145.682,175.524,153.18,139.428,194.438,200.511,146.037,177.352,149.595,101.945,220.198,67.4054,2.21909,27.9493,490.106
ENSMUSG00000000594,0,0.0504999,0.0276825,0,0,0,4.6912,0,0.543102,35.5116,25.4638,16.8098,29.4829,25.1015,26.3242,23.324,19.8737,30.3474,39.284,16.0825,8.3941,19.542,11.9874,1.85838,1.85532,4.97756,17.5037,43.0418,17.8011,78.1799,63.3083,51.0256,70.6128,59.1576,81.7427,70.0722,77.1482,58.9327,34.0509,65.5589,55.6319,46.6081,58.6499,45.1868,62.4386,66.3928,52.9916,54.7472,60.8941,21.1357,58.9366,75.5019,57.888,85.948,168.742,212.992
ENSMUSG00000000600,1.05581,2.06426,1.81322,1.66567,1.83334,2.20393,0,0.680527,1.31622,6.35248,2.54881,4.61045,4.14202,3.00835,12.3694,0.413171,0.0750406,2.55646,0.358978,2.97337,0.839515,8.09239,0.620385,0.87102,2.88496,5.10279,10.3792,7.42783,3.46755,2.92167,4.18172,0.234821,2.27576,0.908623,6.39367,9.35496,20.6833,12.6057,10.4286,2.13694,2.0293,11.9051,4.4253,1.15468,4.23579,11.8419,7.58047,5.48582,5.31782,1.23695,3.23642,0.0446294,1.90533,0,0,0
ENSMUSG00000000605,0.823689,2.52174,1.85786,1.10696,1.0286,0.869137,0,0.132753,1.03113,0,0.0321074,0,0,0,0,0,0,0,0,0.293305,0.074227,0,0,0,0,0,0,0,0,0.222622,0.0808222,4.6176,2.66182,0.0429638,0.343092,0.0933052,9.07728,0.0532649,0,0.558005,0,0.535963,17.2742,0.0857338,0.0391209,0.290682,0.291571,1.71361,17.9969,0,2.75077,0,4.75501,0,0,0.111662
ENSMUSG00000000606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252208,0,0,0,0,0,0
ENSMUSG00000000617,0,0,0,0,0,0,0,0,0,0,0.0470648,0,0,0,0,0,0,0,5.41486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49591,0,0,0
ENSMUSG00000000628,31.8486,18.0748,3.42938,11.4287,13.5082,10.6419,16.6914,10.3803,13.1807,0.0416232,25.5599,0,0,0,5.05369,26.414,36.0435,0.31536,30.491,0,7.83582,0,0,0.160527,0,0,0,0,0,0.222941,20.3215,0.141353,0.909241,0,0,0,0,0,0,0,0,0.0362507,0.70558,17.2956,0,0.414066,10.468,0.0377743,44.9888,3.68746,35.3571,50.8999,59.9556,7.15322,292.2,375.656
ENSMUSG00000000631,46.3868,49.0135,62.8572,38.2815,52.5642,38.8652,19.287,49.6416,52.4393,11.4323,21.0156,2.26056,9.80295,2.57495,0,0,0.0868306,0.800792,8.30692,16.038,3.92152,54.9991,0,1.6078,7.20844,0,0,0.0320561,0,12.1132,0.565487,6.33275,2.16417,18.0657,0.960226,13.5688,13,8.54047,2.87031,0,0.388022,0.408935,0.0628859,0.262551,6.04804,0.122513,0,1.27319,0.349794,3.79412,13.4618,10.4144,2.43975,0,0,0
ENSMUSG00000000632,0,0.379705,2.56764,0,0,0,0.41039,0,0,0.348846,0.0785949,0.0577001,0.069691,0,0,0.0784756,0.0805993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552767,0.232987,0,0,0,0,0,0,0,0,0,0,0,0,0.15634
ENSMUSG00000000673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000682,0,0,0,0,0,0,0,0,2.61849,0,0,0,0,2.04E-33,8.81E-177,0,0,0,1.44E-12,13.7561,6.64679,1.61E-27,0,0,24.4947,0,2.23E-34,0,0,36.0137,21.4431,0,39.6738,0,19.8524,0,0,0,0,0,24.4241,0,34.5961,39.9084,0,27.2159,0,0,25.8536,0,3.63935,0,6.75E-27,0,0,0
ENSMUSG00000000686,0.120683,2.85E-186,0,1.77E-172,1.49E-113,1.96E-206,2.14723,0,0,1.55025,1.08551,6.25E-287,0,1.38802,0.930626,0,0,0,0,0,0,0,0,0,0.829068,1.02299,1.18408,0,0,4.56E-87,2.26E-207,0,2.90801,5.90E-122,9.40653999987476e-314,2.05E-215,2.19E-242,1.67874,0,0,2.12E-262,0,0,6.40E-185,0,6.96E-275,9.89E-259,3.96E-191,6.58E-255,0,0,0,0,0,0,0
ENSMUSG00000000690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000693,0.197062,0.198333,0.267163,0.174468,0.317941,3.18E-100,0,7.45E-161,0.338732,0,0,0,1.15E-113,9.09E-64,0.0681948,2.60E-11,1.68E-41,0,0.127658,0.125581,9.40E-243,0.270985,0,0,0,0.39994,0,0,0,3.96E-62,1.35E-153,4.27E-290,0.102343,0,1.32E-141,2.93E-198,0,0,3.53E-123,0,0.217633,0,0,0,0,7.04E-15,0,0,1.09982,4.28E-90,0.069368,0.313178,0.277489,0,0.12007,0
ENSMUSG00000000701,170.21,154.776,145.005,165.19,202.146,164.492,0.369744,185.249,238.246,39.9421,16.9644,37.1227,41.1768,24.4327,0.438541,90.9305,88.9654,31.7571,51.4522,42.2251,111.224,28.9586,2.76119,79.8884,59.4826,137.105,69.5797,45.5859,97.1385,0,0.170085,0,0,0,0,0,0,0,0,0,27.9304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472807,0.0636362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000708,0,0,0,0,0,0,1.66787,0,0,21.4042,56.1602,20.6553,23.8304,29.1176,48.9029,24.1611,17.304,13.7419,14.5462,29.6031,32.7125,52.7141,18.0633,3.25943,19.0998,0.362881,27.4501,41.6499,54.9301,13.4405,15.052,0,1.98176,16.5437,15.2729,0.103377,7.39477,34.5857,13.7447,48.5469,17.4095,0.478322,0.954541,0.382173,31.7382,2.08207,20.9815,14.5119,0,0,11.2014,0,3.06181,0,0,0
ENSMUSG00000000711,1.06076,2.83801,0.428916,1.77768,1.95659,1.05997,0.0554136,2.55192,3.83236,14.5987,10.2751,6.66011,8.70786,0.555963,7.86591,10.8962,7.31266,10.795,12.7514,0.496942,4.50585,6.11032,2.96363,5.38266,3.64758,3.06954,3.89201,7.13238,1.44186,15.2749,12.985,7.13054,12.2867,10.7322,3.33766,14.3081,10.1653,0.50178,2.07976,1.00963,7.29911,6.20521,0.271208,0,7.62159,2.0486,1.00935,2.39557,7.80592,0,8.80524,2.61888,13.1602,0,0,0
ENSMUSG00000000724,0,0,0,0,0,0,0,0,0,0,0,2.22983,0,0,0.113721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3603,0,0.159481,0,0,0,0.169709,0,0,0,0,0.989742,0.141898,0,0,0,0,0,0.143237,0,0,0,0,0,0,0,0
ENSMUSG00000000730,192.845,196.801,104.736,180.231,211.128,186.101,0.213626,256.019,138.658,37.7916,21.582,30.3366,39.0789,25.2169,36.9935,7.69562,41.7197,64.4902,66.4339,42.8115,0.66031,45.2274,1.77738,87.3854,12.5096,32.0102,9.21595,36.229,2.95373,38.1165,28.6692,15.4909,27.9533,0.207538,12.8747,23.8514,0.157702,9.23288,1.95519,0.385093,38.113,47.078,32.6209,47.1838,1.00206,32.1775,32.3266,66.3198,40.2769,99.2875,40.7611,123.936,48.2593,364.66,347.581,0.693555
ENSMUSG00000000731,19.318,3.80695,0.277512,6.39609,16.7914,2.6339,0,13.6301,6.85868,0,0,0,7.09565,0,0,0,0,0,0,3.96416,0,0,0,0,11.5916,0,0,0,0,0,0,0,0,0.128474,0,0,6.80054,0,0,0,0,0,0,0,0,0,0,0.207688,7.27876,0,1.06202,0,0,0,0,0
ENSMUSG00000000732,25.2379,23.4351,21.5187,46.8171,41.0761,32.343,3.22794,48.7998,41.7467,2.4019,3.05635,0.764827,0.0462224,14.8214,9.84209,4.66458,6.12814,11.5423,1.56611,3.05941,0.335057,12.3055,6.94269,2.03425,0.12286,2.22872,11.39,0,0.989463,0.647425,1.66392,1.0879,1.51973,0,0,0,0,0,0.0782929,0,0,0.129586,0,0,13.8121,0,0,7.93783,1.97952,0,7.87592,0,9.51521,0,0,0
ENSMUSG00000000751,47.4531,58.3084,54.7486,49.9357,58.8315,35.3334,7.49725,64.0829,37.4393,1.02434,15.1314,5.80691,18.9901,13.8774,13.9311,45.0003,7.91355,15.2729,16.1604,32.2406,3.90924,10.9108,5.88197,0,8.04336,0.0799741,18.3045,45.0135,12.2943,18.4034,20.982,25.7182,19.8732,8.08724,6.89872,15.8219,2.14974,21.9738,0,10.7466,4.52028,30.6703,16.2356,0.074329,14.6157,3.02495,0.366467,13.2609,34.2855,2.89947,60.9412,38.4974,50.2912,0,3.60169,0
ENSMUSG00000000753,0,0,0,0,0,0,0,0,0,0,0,0.320136,0,0,11.0407,0,0,0,16.8303,0,0,0,3.27182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966608
ENSMUSG00000000759,9.82051,2.01736,8.67013,0,14.3359,1.63657,0,0.619455,10.9914,4.31395,9.00928,17.1426,30.9753,10.5715,13.0505,2.91807,7.87309,6.49568,0.184358,13.7843,0.0958417,0.291025,0.396938,0,0.98027,3.69654,49.7073,109.99,8.24907,15.5791,6.98482,26.1527,12.0233,26.7784,39.059,22.0485,39.2303,34.4899,23.7966,1.49371,23.1525,18.042,0.26727,43.8667,15.1315,0.777955,10.7093,10.9368,18.0855,0,13.2457,66.1814,21.9833,0,0,0
ENSMUSG00000000766,0.151201,0,0,0,0,7.60043,6.09E-80,0,0,0,0,0,0.281945,0,0,0,0,0,0,0,0,0,0.0817095,0,0,0,0,0,0,0.126621,0,0,2.04E-34,0,0,0,0,0,0.117643,0,0,0,0,0,0,0,0,0,0,0,0,0.0847338,0,0,0.290141,0
ENSMUSG00000000776,1.21748,19.6633,7.89684,12.8987,9.65465,1.98649,0,9.64372,8.65369,68.3048,66.9675,30.7409,33.0301,30.2862,28.1381,4.42903,34.065,37.5971,19.8154,33.1547,33.4159,57.3572,13.575,53.2725,48.4088,11.8899,54.0375,69.9858,59.0134,46.8635,25.7672,30.7922,57.8023,49.9265,28.3486,28.9194,25.241,1.15724,9.94695,82.2179,5.91694,22.7374,20.7597,19.5561,75.8263,43.12,36.7319,18.5391,42.7045,0,29.1508,22.7856,30.7158,0,0,0
ENSMUSG00000000782,38.046,27.7946,29.8493,37.3822,35.721,31.8236,0.128668,27.8698,35.7873,23.4322,1.59885,16.0328,21.5937,1.12749,0.0671931,26.2846,8.00461,3.752,18.9147,19.0509,28.2887,17.4105,15.8082,32.5739,8.31903,50.8183,1.66071,0.0573753,0.509682,0.100466,0,0,0,8.37401,0,0,1.38404,0,0,0.125298,0,0,1.30386,0,0,15.1091,0.0766591,0.765992,0,0,0.0741196,0,1.51262,0,0,0
ENSMUSG00000000787,102.653,76.5718,64.7291,80.6866,72.3128,80.7936,17.7511,92.1372,93.8058,65.7894,72.0466,55.8179,53.9121,81.2122,96.4646,63.2333,64.4353,63.8403,67.7798,76.8023,76.9484,46.0834,87.4617,66.7509,92.8242,86.0861,59.2443,66.6187,84.6301,40.7365,78.2389,55.0938,41.6939,74.7999,92.8012,70.7493,75.0513,79.7813,59.2551,68.4157,53.3919,86.8205,59.0496,70.6676,101.532,45.7348,53.2426,24.5689,78.5181,50.5806,45.5433,76.5212,63.9124,1.0932,74.1999,5.34678
ENSMUSG00000000791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000792,0,0,0,0.953467,0,0.719992,0,0.116291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06297,0,0.155896,1.358,0,0,0,0,0,0,0,0,4.1026,0.146689,0.365715,0,0,0
ENSMUSG00000000794,0,0,0,3.18648,0.393585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197709
